Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Amount,AmountToBePaid
ORD00000169,PROD00000169,USER00000169,3/19/2024,6/6/2023,Books,458.16,5,Defective,Returned,-287,24,Female,City58,PayPal,Express,5.2,2290.8,2285.6
ORD00000170,PROD00000170,USER00000170,12/1/2023,5/9/2024,Clothing,118.2,5,Changed mind,Returned,160,32,Male,City93,Gift Card,Standard,43.34,591,547.66
ORD00000171,PROD00000171,USER00000171,12/17/2023,7/2/2024,Home,138.23,2,Wrong item,Returned,198,28,Female,City95,PayPal,Express,42.31,276.46,234.15
ORD00000172,PROD00000172,USER00000172,8/26/2024,11/14/2024,Toys,47.05,3,Not as described,Returned,80,43,Female,City29,Gift Card,Express,45.62,141.15,95.53
ORD00000173,PROD00000173,USER00000173,6/5/2023,9/28/2024,Toys,9.03,5,Not as described,Returned,481,39,Male,City35,Credit Card,Standard,37.1,45.15,8.05
ORD00000174,PROD00000174,USER00000174,2/25/2024,,Toys,143.73,2,,Not Returned,,49,Female,City21,PayPal,Next-Day,7.07,287.46,280.39
ORD00000175,PROD00000175,USER00000175,9/10/2024,1/24/2024,Clothing,381.39,1,Changed mind,Returned,-230,24,Female,City75,Debit Card,Next-Day,45.86,381.39,335.53
ORD00000176,PROD00000176,USER00000176,8/26/2024,,Electronics,140.05,5,,Not Returned,,67,Female,City73,PayPal,Next-Day,22.06,700.25,678.19
ORD00000177,PROD00000177,USER00000177,7/18/2024,,Toys,326.97,4,,Not Returned,,26,Female,City61,PayPal,Next-Day,17.41,1307.88,1290.47
ORD00000178,PROD00000178,USER00000178,4/5/2023,,Books,130.9,2,,Not Returned,,59,Male,City71,Gift Card,Express,14.17,261.8,247.63
ORD00000179,PROD00000179,USER00000179,1/12/2024,1/4/2023,Electronics,80.81,5,Not as described,Returned,-373,61,Male,City23,Gift Card,Standard,30.75,404.05,373.3
ORD00000180,PROD00000180,USER00000180,5/20/2023,,Clothing,233.21,1,,Not Returned,,54,Female,City39,Debit Card,Standard,2.79,233.21,230.42
ORD00000181,PROD00000181,USER00000181,9/22/2024,10/5/2023,Electronics,244.32,5,Not as described,Returned,-353,56,Female,City40,PayPal,Standard,27.21,1221.6,1194.39
ORD00000182,PROD00000182,USER00000182,10/31/2023,9/25/2024,Clothing,69.89,4,Wrong item,Returned,330,41,Male,City27,Credit Card,Express,32.4,279.56,247.16
ORD00000183,PROD00000183,USER00000183,3/31/2023,10/26/2023,Toys,340.06,3,Not as described,Returned,209,56,Female,City92,Credit Card,Next-Day,27.27,1020.18,992.91
ORD00000184,PROD00000184,USER00000184,11/17/2023,6/17/2023,Toys,191.81,4,Changed mind,Returned,-153,34,Female,City79,Debit Card,Express,7.94,767.24,759.3
ORD00000185,PROD00000185,USER00000185,12/20/2023,,Books,488.64,4,,Not Returned,,25,Male,City100,Gift Card,Standard,17.8,1954.56,1936.76
ORD00000186,PROD00000186,USER00000186,5/31/2024,4/26/2023,Clothing,360.81,3,Wrong item,Returned,-401,61,Male,City10,PayPal,Next-Day,49,1082.43,1033.43
ORD00000187,PROD00000187,USER00000187,9/10/2024,3/9/2024,Home,142.79,1,Not as described,Returned,-185,56,Male,City6,PayPal,Next-Day,19.22,142.79,123.57
ORD00000188,PROD00000188,USER00000188,7/26/2023,3/24/2024,Clothing,356.89,2,Defective,Returned,242,36,Female,City33,Debit Card,Standard,32.57,713.78,681.21
ORD00000189,PROD00000189,USER00000189,10/8/2024,,Clothing,406.41,1,,Not Returned,,36,Male,City66,Debit Card,Express,49.99,406.41,356.42
ORD00000190,PROD00000190,USER00000190,2/22/2023,,Books,55.35,3,,Not Returned,,62,Female,City45,Debit Card,Express,30.11,166.05,135.94
ORD00000191,PROD00000191,USER00000191,12/8/2023,4/2/2023,Toys,323.29,1,Not as described,Returned,-250,55,Male,City61,Gift Card,Express,40.46,323.29,282.83
ORD00000192,PROD00000192,USER00000192,9/23/2024,,Clothing,178.98,4,,Not Returned,,27,Male,City43,Credit Card,Next-Day,21.41,715.92,694.51
ORD00000193,PROD00000193,USER00000193,4/6/2024,,Home,482.75,3,,Not Returned,,32,Female,City40,Credit Card,Standard,42.34,1448.25,1405.91
ORD00000194,PROD00000194,USER00000194,1/8/2024,5/10/2023,Clothing,136.22,2,Wrong item,Returned,-243,20,Female,City4,Credit Card,Express,25.96,272.44,246.48
ORD00000195,PROD00000195,USER00000195,7/14/2023,,Home,182.01,4,,Not Returned,,24,Male,City14,PayPal,Next-Day,27.82,728.04,700.22
ORD00000196,PROD00000196,USER00000196,4/10/2024,5/26/2023,Electronics,6.5,5,Wrong item,Returned,-320,51,Male,City74,Credit Card,Express,23.83,32.5,8.67
ORD00000197,PROD00000197,USER00000197,1/28/2023,,Electronics,124.46,4,,Not Returned,,63,Male,City69,Debit Card,Standard,49.97,497.84,447.87
ORD00000198,PROD00000198,USER00000198,2/8/2024,,Home,13.04,5,,Not Returned,,44,Female,City32,Credit Card,Next-Day,32.34,65.2,32.86
ORD00000199,PROD00000199,USER00000199,6/4/2023,,Home,252.78,1,,Not Returned,,45,Male,City6,Gift Card,Standard,18.98,252.78,233.8
ORD00000200,PROD00000200,USER00000200,6/24/2024,,Clothing,82.57,5,,Not Returned,,62,Female,City75,Credit Card,Next-Day,44.8,412.85,368.05
ORD00000201,PROD00000201,USER00000201,6/5/2023,,Electronics,47.64,1,,Not Returned,,19,Male,City93,Gift Card,Next-Day,33.04,47.64,14.6
ORD00000202,PROD00000202,USER00000202,10/10/2024,,Electronics,323.61,2,,Not Returned,,33,Female,City21,Credit Card,Express,9.07,647.22,638.15
ORD00000203,PROD00000203,USER00000203,4/14/2024,,Clothing,325.87,4,,Not Returned,,60,Male,City26,Credit Card,Express,27.15,1303.48,1276.33
ORD00000204,PROD00000204,USER00000204,4/25/2023,6/19/2024,Clothing,362.81,5,Not as described,Returned,421,37,Male,City12,Gift Card,Express,21.11,1814.05,1792.94
ORD00000205,PROD00000205,USER00000205,12/28/2024,,Home,317.9,4,,Not Returned,,68,Male,City98,Credit Card,Next-Day,29.84,1271.6,1241.76
ORD00000206,PROD00000206,USER00000206,8/27/2024,,Toys,419.62,1,,Not Returned,,19,Male,City93,PayPal,Standard,40.75,419.62,378.87
ORD00000207,PROD00000207,USER00000207,8/29/2024,,Home,279.06,5,,Not Returned,,54,Male,City43,Debit Card,Express,42.67,1395.3,1352.63
ORD00000208,PROD00000208,USER00000208,11/27/2023,,Electronics,435,3,,Not Returned,,64,Male,City100,Debit Card,Standard,8.42,1305,1296.58
ORD00000209,PROD00000209,USER00000209,7/20/2024,10/22/2023,Electronics,358.69,5,Wrong item,Returned,-272,68,Female,City37,Gift Card,Standard,49.22,1793.45,1744.23
ORD00000210,PROD00000210,USER00000210,6/22/2023,,Clothing,321.88,1,,Not Returned,,60,Female,City70,Credit Card,Express,13.48,321.88,308.4
ORD00000211,PROD00000211,USER00000211,12/11/2023,2/11/2023,Books,198.21,2,Not as described,Returned,-303,67,Female,City59,Debit Card,Next-Day,47.3,396.42,349.12
ORD00000212,PROD00000212,USER00000212,10/13/2024,10/25/2023,Toys,54.72,5,Not as described,Returned,-354,69,Male,City2,Debit Card,Next-Day,7.16,273.6,266.44
ORD00000213,PROD00000213,USER00000213,11/7/2023,5/19/2024,Electronics,488.4,3,Not as described,Returned,194,51,Female,City90,Debit Card,Standard,19.88,1465.2,1445.32
ORD00000214,PROD00000214,USER00000214,7/25/2023,2/14/2024,Books,270.92,1,Defective,Returned,204,36,Female,City27,PayPal,Standard,19.62,270.92,251.3
ORD00000215,PROD00000215,USER00000215,11/24/2024,,Toys,465.76,1,,Not Returned,,66,Female,City66,Credit Card,Next-Day,22.73,465.76,443.03
ORD00000216,PROD00000216,USER00000216,2/13/2023,,Toys,102.7,1,,Not Returned,,53,Male,City25,PayPal,Next-Day,35.21,102.7,67.49
ORD00000217,PROD00000217,USER00000217,5/20/2024,,Toys,489.62,1,,Not Returned,,61,Female,City95,PayPal,Next-Day,32.34,489.62,457.28
ORD00000218,PROD00000218,USER00000218,11/22/2023,,Clothing,221.05,2,,Not Returned,,29,Female,City21,PayPal,Express,18.29,442.1,423.81
ORD00000219,PROD00000219,USER00000219,12/14/2024,3/28/2024,Clothing,393.44,3,Not as described,Returned,-261,52,Male,City7,Gift Card,Standard,33.6,1180.32,1146.72
ORD00000220,PROD00000220,USER00000220,11/9/2023,11/22/2023,Clothing,128.35,3,Not as described,Returned,13,37,Male,City64,Gift Card,Standard,15.47,385.05,369.58
ORD00000221,PROD00000221,USER00000221,4/19/2023,12/3/2023,Toys,144.86,4,Changed mind,Returned,228,64,Male,City22,Debit Card,Next-Day,7.51,579.44,571.93
ORD00000222,PROD00000222,USER00000222,1/22/2024,,Home,179.56,2,,Not Returned,,28,Female,City48,Credit Card,Express,45.92,359.12,313.2
ORD00000223,PROD00000223,USER00000223,6/9/2023,5/29/2024,Clothing,409.65,2,Not as described,Returned,355,64,Male,City23,Credit Card,Express,43.1,819.3,776.2
ORD00000224,PROD00000224,USER00000224,3/31/2023,4/13/2023,Home,170.03,3,Defective,Returned,13,21,Male,City74,PayPal,Standard,23.19,510.09,486.9
ORD00000225,PROD00000225,USER00000225,11/6/2023,,Books,367.8,5,,Not Returned,,61,Male,City78,Gift Card,Standard,21.98,1839,1817.02
ORD00000226,PROD00000226,USER00000226,7/14/2023,,Books,143.01,4,,Not Returned,,50,Male,City7,PayPal,Standard,46.55,572.04,525.49
ORD00000227,PROD00000227,USER00000227,9/25/2023,2/9/2024,Books,277.15,1,Wrong item,Returned,137,67,Male,City93,Credit Card,Next-Day,46.01,277.15,231.14
ORD00000228,PROD00000228,USER00000228,10/2/2023,,Books,261.91,3,,Not Returned,,65,Male,City70,Credit Card,Standard,48.16,785.73,737.57
ORD00000229,PROD00000229,USER00000229,6/6/2023,2/14/2024,Home,427.99,2,Defective,Returned,253,62,Male,City35,Debit Card,Next-Day,15.63,855.98,840.35
ORD00000230,PROD00000230,USER00000230,5/12/2023,6/8/2024,Home,130.63,1,Defective,Returned,393,40,Female,City53,Gift Card,Next-Day,12.37,130.63,118.26
ORD00000231,PROD00000231,USER00000231,11/2/2023,,Toys,185.67,5,,Not Returned,,33,Male,City36,PayPal,Standard,14.27,928.35,914.08
ORD00000232,PROD00000232,USER00000232,9/7/2024,6/25/2024,Home,345.5,5,Defective,Returned,-74,56,Male,City58,Gift Card,Standard,23.75,1727.5,1703.75
ORD00000233,PROD00000233,USER00000233,4/14/2023,,Books,427.1,4,,Not Returned,,44,Male,City1,Debit Card,Express,8.08,1708.4,1700.32
ORD00000234,PROD00000234,USER00000234,1/6/2023,,Toys,54.41,2,,Not Returned,,61,Male,City80,Debit Card,Express,22.8,108.82,86.02
ORD00000235,PROD00000235,USER00000235,10/6/2023,,Home,273.54,1,,Not Returned,,22,Female,City79,PayPal,Next-Day,12.52,273.54,261.02
ORD00000236,PROD00000236,USER00000236,10/25/2023,7/21/2023,Home,329.59,4,Changed mind,Returned,-96,41,Male,City22,PayPal,Standard,8.74,1318.36,1309.62
ORD00000237,PROD00000237,USER00000237,12/10/2023,2/12/2024,Home,359.73,5,Wrong item,Returned,64,50,Female,City84,PayPal,Standard,11.7,1798.65,1786.95
ORD00000238,PROD00000238,USER00000238,6/17/2024,8/22/2024,Toys,378.25,5,Changed mind,Returned,66,27,Male,City73,Debit Card,Standard,23.41,1891.25,1867.84
ORD00000239,PROD00000239,USER00000239,10/3/2024,,Clothing,150.56,5,,Not Returned,,50,Male,City82,Gift Card,Standard,4.04,752.8,748.76
ORD00000240,PROD00000240,USER00000240,12/14/2023,,Toys,291.63,1,,Not Returned,,53,Male,City89,Gift Card,Express,13.87,291.63,277.76
ORD00000241,PROD00000241,USER00000241,3/11/2023,4/30/2024,Clothing,151.4,1,Changed mind,Returned,416,24,Male,City14,Debit Card,Express,39.16,151.4,112.24
ORD00000242,PROD00000242,USER00000242,2/22/2024,3/10/2023,Clothing,89.8,5,Wrong item,Returned,-349,43,Female,City28,PayPal,Standard,7.86,449,441.14
ORD00000243,PROD00000243,USER00000243,1/26/2024,2/5/2023,Clothing,246.71,3,Not as described,Returned,-355,18,Male,City47,Gift Card,Standard,1.18,740.13,738.95
ORD00000244,PROD00000244,USER00000244,8/13/2024,6/14/2023,Toys,150.75,2,Changed mind,Returned,-426,24,Female,City29,Debit Card,Express,25.88,301.5,275.62
ORD00000245,PROD00000245,USER00000245,7/17/2023,,Electronics,478.53,1,,Not Returned,,64,Female,City82,Credit Card,Standard,32.12,478.53,446.41
ORD00000246,PROD00000246,USER00000246,2/23/2024,,Clothing,72.07,3,,Not Returned,,67,Female,City13,Debit Card,Next-Day,39.03,216.21,177.18
ORD00000247,PROD00000247,USER00000247,8/9/2024,9/4/2024,Toys,331.08,3,Defective,Returned,26,65,Male,City58,Gift Card,Next-Day,33.08,993.24,960.16
ORD00000248,PROD00000248,USER00000248,6/19/2023,9/5/2024,Books,27.39,3,Changed mind,Returned,444,56,Female,City99,Debit Card,Express,42.79,82.17,39.38
ORD00000249,PROD00000249,USER00000249,2/25/2023,12/24/2024,Home,341.03,4,Defective,Returned,668,69,Female,City62,Gift Card,Express,2.42,1364.12,1361.7
ORD00000250,PROD00000250,USER00000250,2/6/2023,12/2/2024,Toys,299.98,4,Changed mind,Returned,665,43,Female,City8,Credit Card,Next-Day,35.3,1199.92,1164.62
ORD00000251,PROD00000251,USER00000251,10/27/2023,,Electronics,14.88,4,,Not Returned,,41,Male,City80,Credit Card,Standard,18.97,59.52,40.55
ORD00000252,PROD00000252,USER00000252,1/3/2024,4/26/2024,Home,80.88,3,Not as described,Returned,114,35,Female,City46,PayPal,Next-Day,46.78,242.64,195.86
ORD00000253,PROD00000253,USER00000253,4/24/2024,8/24/2023,Home,450.4,5,Changed mind,Returned,-244,42,Female,City25,Gift Card,Express,30.89,2252,2221.11
ORD00000254,PROD00000254,USER00000254,12/9/2024,9/6/2024,Toys,382.22,5,Changed mind,Returned,-94,51,Male,City1,Debit Card,Express,26.81,1911.1,1884.29
ORD00000255,PROD00000255,USER00000255,10/28/2023,10/21/2023,Books,485.32,4,Wrong item,Returned,-7,60,Female,City23,Credit Card,Express,6.08,1941.28,1935.2
ORD00000256,PROD00000256,USER00000256,8/27/2024,,Clothing,80.4,4,,Not Returned,,50,Female,City79,Gift Card,Express,9.56,321.6,312.04
ORD00000257,PROD00000257,USER00000257,5/3/2023,,Toys,46.83,5,,Not Returned,,27,Male,City65,Debit Card,Standard,17.12,234.15,217.03
ORD00000258,PROD00000258,USER00000258,7/24/2024,,Books,121.7,2,,Not Returned,,25,Male,City56,Credit Card,Express,30.07,243.4,213.33
ORD00000259,PROD00000259,USER00000259,10/20/2023,,Electronics,35.8,2,,Not Returned,,65,Female,City22,PayPal,Express,9.85,71.6,61.75
ORD00000260,PROD00000260,USER00000260,1/29/2023,3/22/2024,Home,395.28,4,Defective,Returned,418,47,Male,City29,Credit Card,Express,6.27,1581.12,1574.85
ORD00000261,PROD00000261,USER00000261,10/21/2024,9/4/2023,Clothing,409.57,2,Defective,Returned,-413,36,Male,City97,Debit Card,Standard,29.37,819.14,789.77
ORD00000262,PROD00000262,USER00000262,5/13/2023,11/1/2024,Clothing,48.49,2,Wrong item,Returned,538,27,Male,City77,Credit Card,Standard,48.7,96.98,48.28
ORD00000263,PROD00000263,USER00000263,3/25/2023,4/11/2024,Books,365.3,4,Defective,Returned,383,70,Male,City60,Debit Card,Standard,25.2,1461.2,1436
ORD00000264,PROD00000264,USER00000264,5/22/2023,,Books,223.1,5,,Not Returned,,25,Female,City78,Gift Card,Express,48.21,1115.5,1067.29
ORD00000265,PROD00000265,USER00000265,12/3/2023,,Toys,266.83,3,,Not Returned,,60,Male,City77,Gift Card,Next-Day,1.65,800.49,798.84
ORD00000266,PROD00000266,USER00000266,5/9/2023,2/15/2024,Toys,333.67,5,Wrong item,Returned,282,61,Female,City19,PayPal,Express,40.16,1668.35,1628.19
ORD00000267,PROD00000267,USER00000267,7/19/2024,9/28/2023,Books,104.54,1,Changed mind,Returned,-295,33,Female,City23,Gift Card,Next-Day,10.73,104.54,93.81
ORD00000268,PROD00000268,USER00000268,12/21/2023,,Electronics,359.03,2,,Not Returned,,46,Male,City49,PayPal,Express,44.86,718.06,673.2
ORD00000269,PROD00000269,USER00000269,9/19/2024,4/28/2024,Clothing,385.95,4,Not as described,Returned,-144,58,Male,City8,Debit Card,Standard,12.61,1543.8,1531.19
ORD00000270,PROD00000270,USER00000270,12/21/2023,10/20/2023,Clothing,354.81,3,Defective,Returned,-62,64,Male,City24,Gift Card,Next-Day,29.05,1064.43,1035.38
ORD00000271,PROD00000271,USER00000271,9/25/2024,3/26/2024,Clothing,282.89,1,Defective,Returned,-183,21,Female,City85,Debit Card,Standard,47.82,282.89,235.07
ORD00000272,PROD00000272,USER00000272,6/2/2024,12/29/2023,Books,394.63,3,Not as described,Returned,-156,26,Female,City71,PayPal,Standard,1.41,1183.89,1182.48
ORD00000273,PROD00000273,USER00000273,10/23/2024,,Books,337.22,3,,Not Returned,,31,Female,City47,PayPal,Standard,6.54,1011.66,1005.12
ORD00000274,PROD00000274,USER00000274,1/19/2024,11/2/2024,Electronics,392.03,5,Defective,Returned,288,21,Male,City29,Debit Card,Standard,2.16,1960.15,1957.99
ORD00000275,PROD00000275,USER00000275,5/26/2024,,Home,210.46,3,,Not Returned,,26,Male,City26,Gift Card,Express,6.82,631.38,624.56
ORD00000276,PROD00000276,USER00000276,9/27/2024,,Home,394.61,4,,Not Returned,,18,Female,City95,Gift Card,Express,22.17,1578.44,1556.27
ORD00000277,PROD00000277,USER00000277,7/31/2023,1/26/2024,Books,182.75,5,Not as described,Returned,179,70,Male,City59,PayPal,Next-Day,18.41,913.75,895.34
ORD00000278,PROD00000278,USER00000278,6/6/2023,5/9/2024,Books,161.86,3,Defective,Returned,338,39,Male,City12,Credit Card,Next-Day,26.28,485.58,459.3
ORD00000279,PROD00000279,USER00000279,6/7/2024,7/8/2023,Home,418.05,5,Defective,Returned,-335,33,Female,City9,Gift Card,Standard,48.85,2090.25,2041.4
ORD00000280,PROD00000280,USER00000280,5/3/2023,,Books,124.04,2,,Not Returned,,58,Female,City26,PayPal,Next-Day,28.38,248.08,219.7
ORD00000281,PROD00000281,USER00000281,12/8/2023,7/11/2023,Clothing,12.83,4,Defective,Returned,-150,40,Female,City69,Credit Card,Express,15.24,51.32,36.08
ORD00000282,PROD00000282,USER00000282,11/25/2024,9/20/2024,Home,296.09,1,Wrong item,Returned,-66,54,Male,City84,Debit Card,Express,13.5,296.09,282.59
ORD00000283,PROD00000283,USER00000283,7/26/2024,7/3/2023,Electronics,411.49,2,Wrong item,Returned,-389,49,Male,City39,Gift Card,Standard,21.99,822.98,800.99
ORD00000284,PROD00000284,USER00000284,11/2/2024,6/1/2023,Clothing,389.91,2,Wrong item,Returned,-520,44,Male,City24,PayPal,Express,35.5,779.82,744.32
ORD00000285,PROD00000285,USER00000285,12/26/2024,9/1/2023,Clothing,119.65,3,Wrong item,Returned,-482,40,Male,City62,Gift Card,Next-Day,19.25,358.95,339.7
ORD00000286,PROD00000286,USER00000286,6/7/2023,,Electronics,362.72,3,,Not Returned,,49,Female,City37,Credit Card,Express,16.94,1088.16,1071.22
ORD00000287,PROD00000287,USER00000287,5/27/2024,,Toys,257.04,5,,Not Returned,,69,Male,City76,Credit Card,Express,42.48,1285.2,1242.72
ORD00000288,PROD00000288,USER00000288,2/9/2023,1/3/2024,Books,338.15,5,Wrong item,Returned,328,29,Female,City99,PayPal,Next-Day,1.29,1690.75,1689.46
ORD00000289,PROD00000289,USER00000289,4/16/2024,3/12/2024,Home,433.58,5,Not as described,Returned,-35,30,Male,City76,Gift Card,Next-Day,17.84,2167.9,2150.06
ORD00000290,PROD00000290,USER00000290,1/23/2024,,Home,431.36,5,,Not Returned,,29,Female,City12,Debit Card,Express,40.2,2156.8,2116.6
ORD00000291,PROD00000291,USER00000291,5/4/2024,1/7/2023,Clothing,181.12,5,Changed mind,Returned,-483,59,Male,City74,Credit Card,Standard,31.29,905.6,874.31
ORD00000292,PROD00000292,USER00000292,1/24/2024,,Books,401.31,2,,Not Returned,,50,Male,City80,Gift Card,Standard,18.01,802.62,784.61
ORD00000293,PROD00000293,USER00000293,9/30/2024,5/23/2024,Electronics,494.96,2,Changed mind,Returned,-130,50,Female,City58,Gift Card,Standard,0.54,989.92,989.38
ORD00000294,PROD00000294,USER00000294,5/31/2023,5/20/2023,Electronics,418.25,2,Not as described,Returned,-11,22,Male,City55,PayPal,Standard,11.96,836.5,824.54
ORD00000295,PROD00000295,USER00000295,3/16/2023,5/9/2023,Clothing,477.66,3,Defective,Returned,54,67,Male,City2,PayPal,Next-Day,29.89,1432.98,1403.09
ORD00000296,PROD00000296,USER00000296,7/11/2024,,Home,372.61,2,,Not Returned,,51,Female,City91,Gift Card,Next-Day,0.2,745.22,745.02
ORD00000297,PROD00000297,USER00000297,6/2/2023,,Electronics,449.62,1,,Not Returned,,67,Female,City35,Gift Card,Express,5.68,449.62,443.94
ORD00000298,PROD00000298,USER00000298,2/22/2023,8/16/2024,Toys,43.12,1,Defective,Returned,541,63,Male,City5,Credit Card,Standard,18.5,43.12,24.62
ORD00000299,PROD00000299,USER00000299,1/31/2023,,Toys,138.11,4,,Not Returned,,61,Male,City51,Gift Card,Express,18.15,552.44,534.29
ORD00000300,PROD00000300,USER00000300,10/29/2023,,Clothing,296.53,1,,Not Returned,,24,Female,City22,Debit Card,Express,21.71,296.53,274.82
ORD00000301,PROD00000301,USER00000301,10/18/2023,2/12/2024,Home,404.99,3,Not as described,Returned,117,43,Male,City8,Debit Card,Standard,16.97,1214.97,1198
ORD00000302,PROD00000302,USER00000302,9/8/2023,5/10/2023,Clothing,139.65,3,Wrong item,Returned,-121,55,Female,City68,Credit Card,Next-Day,39.08,418.95,379.87
ORD00000303,PROD00000303,USER00000303,6/21/2023,,Home,76.45,1,,Not Returned,,65,Male,City79,PayPal,Standard,25.4,76.45,51.05
ORD00000304,PROD00000304,USER00000304,7/27/2023,4/25/2023,Clothing,456.02,3,Changed mind,Returned,-93,59,Female,City35,Gift Card,Express,28.93,1368.06,1339.13
ORD00000305,PROD00000305,USER00000305,6/30/2023,,Home,218.33,3,,Not Returned,,58,Male,City55,Gift Card,Next-Day,29.65,654.99,625.34
ORD00000306,PROD00000306,USER00000306,8/8/2023,,Electronics,101.63,2,,Not Returned,,55,Male,City77,Credit Card,Express,30.92,203.26,172.34
ORD00000307,PROD00000307,USER00000307,12/14/2023,12/21/2023,Books,423.45,2,Changed mind,Returned,7,29,Female,City75,PayPal,Standard,37.12,846.9,809.78
